Date,Open,High,Low,Close,Volume,Change
2021-07-13,19200,24450,16600,20700,37918531,
2021-07-14,21100,24300,20250,20450,16331069,-0.012077294685990392
2021-07-15,20350,20350,18350,18450,2691518,-0.097799511002445
2021-07-16,18450,20550,17900,18000,3572255,-0.024390243902439046
2021-07-19,17750,18450,17150,17500,1084801,-0.02777777777777779
2021-07-20,17150,17450,16750,16950,858698,-0.03142857142857147
2021-07-21,17550,21700,17500,21700,15121480,0.28023598820059004
2021-07-22,21300,24400,20900,22150,10330181,0.02073732718894017
2021-07-23,21850,25050,21800,23100,6872253,0.04288939051918739
2021-07-26,23500,23650,20700,21250,2024869,-0.0800865800865801
2021-07-27,20900,27000,20900,26200,12364160,0.2329411764705882
2021-07-28,25250,30650,24800,28000,16437159,0.06870229007633588
2021-07-29,27700,28850,26500,28200,3642009,0.0071428571428571175
2021-07-30,28150,28400,26150,26150,1523583,-0.07269503546099287
2021-08-02,25900,28300,25750,26100,2572050,-0.0019120458891013214
2021-08-03,26250,26800,24400,25000,1356305,-0.04214559386973182
2021-08-04,25100,25900,23800,24400,1244615,-0.02400000000000002
2021-08-05,24250,27150,24250,25700,3850164,0.05327868852459017
2021-08-06,25400,26100,24650,25100,1221885,-0.023346303501945553
2021-08-09,25300,26700,25000,25400,1837729,0.01195219123505975
2021-08-10,27150,28650,25100,25100,5049478,-0.011811023622047223
2021-08-11,25700,26300,24300,24500,1011301,-0.0239043824701195
2021-08-12,24900,25800,24500,24600,954196,0.004081632653061273
2021-08-13,24000,24550,22500,22950,1006176,-0.06707317073170727
2021-08-17,22950,23000,19900,20100,1564997,-0.12418300653594772
2021-08-18,20000,21800,19550,21100,856361,0.04975124378109452
2021-08-19,20900,21500,20000,20000,403968,-0.05213270142180093
2021-08-20,20000,21450,19950,20200,901084,0.010000000000000009
2021-08-23,20800,22500,20500,21500,1419494,0.06435643564356441
2021-08-24,22600,24100,22050,22350,2857439,0.03953488372093017
2021-08-25,22500,22950,21600,21950,495812,-0.017897091722595126
2021-08-26,22200,22750,22000,22200,566578,0.011389521640091216
2021-08-27,23100,23350,22050,22150,882238,-0.0022522522522522292
2021-08-30,22150,22450,21500,21650,375274,-0.02257336343115124
2021-08-31,21950,22100,21450,21650,286410,0.0
2021-09-01,21500,22050,21450,21500,270435,-0.006928406466512715
2021-09-02,21500,21500,20000,20500,310459,-0.046511627906976716
2021-09-03,20550,21250,20350,21000,241666,0.024390243902439046
2021-09-06,20950,21150,20450,20450,207059,-0.02619047619047621
2021-09-07,20500,21350,20450,20750,275896,0.014669926650366705
2021-09-08,20650,20750,20100,20150,163880,-0.028915662650602414
2021-09-09,20000,20300,20000,20050,140216,-0.00496277915632759
2021-09-10,20050,20800,19950,20100,176462,0.0024937655860348684
2021-09-13,20050,20800,19500,19750,207272,-0.01741293532338306
2021-09-14,19850,20350,19600,19800,165313,0.0025316455696202667
2021-09-15,20200,21250,20200,21000,421224,0.06060606060606055
2021-09-16,21300,22050,20600,21550,630125,0.026190476190476097
2021-09-17,21550,21950,20900,21300,315153,-0.011600928074245953
2021-09-23,20800,21200,20200,20400,213936,-0.04225352112676062
2021-09-24,20500,20850,20200,20600,139876,0.009803921568627416
2021-09-27,20500,21200,19950,20350,249854,-0.012135922330097082
2021-09-28,20250,20500,19200,19300,258783,-0.051597051597051635
2021-09-29,18300,18950,18000,18450,261578,-0.04404145077720212
2021-09-30,18450,18700,17650,17850,213939,-0.03252032520325199
2021-10-01,17500,18400,17500,17700,107349,-0.008403361344537785
