Date,Open,High,Low,Close,Volume,Change
2021-08-25,73500,78000,59500,59500,4942747,
2021-08-26,59300,64000,59200,60800,1773057,0.02184873949579824
2021-08-27,60700,61600,58100,59900,727440,-0.014802631578947345
2021-08-30,60100,60800,58200,58300,521318,-0.026711185308848084
2021-08-31,58300,58500,55300,56000,509563,-0.03945111492281306
2021-09-01,58600,62000,56300,61000,1584705,0.08928571428571419
2021-09-02,59700,60500,56700,57600,529944,-0.05573770491803276
2021-09-03,58000,58000,55200,57200,387089,-0.00694444444444442
2021-09-06,57000,57000,54800,55200,406804,-0.034965034965035
2021-09-07,55200,56300,54700,55100,203036,-0.0018115942028985588
2021-09-08,55000,55200,51700,51800,354912,-0.05989110707803991
2021-09-09,51300,53100,50500,50900,181777,-0.01737451737451734
2021-09-10,51000,51600,49150,49300,199788,-0.03143418467583492
2021-09-13,48900,50600,46850,50300,365103,0.020283975659229236
2021-09-14,49900,49950,48600,48600,148717,-0.03379721669980118
2021-09-15,48700,49300,47450,47500,134927,-0.02263374485596703
2021-09-16,48200,50300,47500,47700,208414,0.004210526315789442
2021-09-17,47900,47900,46250,46250,142238,-0.03039832285115307
2021-09-23,45350,45500,43900,43900,171958,-0.05081081081081085
2021-09-24,44250,44700,42850,42850,128715,-0.023917995444191376
2021-09-27,42050,42300,39500,39700,476029,-0.07351225204200695
2021-09-28,40000,42450,39000,39550,639053,-0.0037783375314861534
2021-09-29,38700,38750,37000,37150,349841,-0.06068268015170675
2021-09-30,37100,38650,36950,37100,213729,-0.0013458950201884479
2021-10-01,37100,41350,36800,39150,491907,0.05525606469002686
