Date,Open,High,Low,Close,Volume,Change
2018-06-29,3600,4140,3600,4140,131,
2018-07-02,4760,4760,4180,4760,39683,0.1497584541062802
2018-07-03,5470,5470,4800,4950,1126,0.0399159663865547
2018-07-04,5690,5690,4210,4900,9395,-0.010101010101010055
2018-07-05,5140,5630,5130,5140,41455,0.048979591836734615
2018-07-06,4900,4900,4900,4900,40,-0.046692607003890996
2018-07-09,5190,5190,5190,5190,1,0.0591836734693878
2018-07-10,5190,5190,5190,5190,50,0.0
2018-07-11,5000,5100,4420,4420,11765,-0.1483622350674374
2018-07-12,5000,5000,3760,4585,4304,0.03733031674208154
2018-07-13,3900,3900,3900,3900,2000,-0.14940021810250814
2018-07-16,4000,4000,4000,4000,10,0.02564102564102555
2018-07-17,4000,4000,4000,4000,0,0.0
2018-07-18,4000,4000,4000,4000,26,0.0
2018-07-19,4295,4295,4295,4295,20,0.07374999999999998
2018-07-20,4150,4150,4150,4150,0,-0.033760186263096625
2018-07-23,3730,4450,3730,4450,1310,0.07228915662650603
2018-07-24,4200,4200,4200,4200,300,-0.0561797752808989
2018-07-25,3960,4190,3960,4190,540,-0.0023809523809523725
2018-07-26,4750,4750,4750,4750,10,0.13365155131264927
2018-07-27,4345,4345,4345,4345,300,-0.08526315789473682
2018-07-30,4095,4095,4095,4095,300,-0.05753739930955126
2018-07-31,4495,4495,4495,4495,10,0.09768009768009778
2018-08-01,4235,4235,4235,4235,300,-0.05784204671857618
2018-08-02,4500,4500,4500,4500,10,0.06257378984651707
2018-08-03,4145,4145,4145,4145,300,-0.0788888888888889
2018-08-06,4700,4700,4700,4700,10,0.13389626055488546
2018-08-07,4450,4680,4450,4680,11300,-0.004255319148936176
2018-08-08,4670,4670,4670,4670,1,-0.002136752136752129
2018-08-09,3970,4660,3970,4660,1001,-0.0021413276231263545
2018-08-10,4155,4155,4155,4155,300,-0.10836909871244638
2018-08-13,3535,4000,3535,3985,1844,-0.04091456077015643
2018-08-14,4495,4495,4295,4295,68,0.07779171894604775
2018-08-16,4890,4890,4890,4890,10,0.13853317811408616
2018-08-17,4605,4605,4605,4605,300,-0.05828220858895705
2018-08-20,4250,4250,4245,4245,301,-0.07817589576547235
2018-08-21,4850,4850,4850,4850,10,0.1425206124852767
2018-08-22,4485,4485,4485,4485,300,-0.07525773195876284
2018-08-23,4290,4290,3900,4280,4007,-0.04570791527313267
2018-08-24,3900,3900,3900,3900,50,-0.08878504672897192
2018-08-27,4150,4150,4150,4150,10,0.0641025641025641
2018-08-28,4250,4250,4250,4250,10,0.024096385542168752
2018-08-29,3920,3920,3920,3920,300,-0.0776470588235294
2018-08-30,4245,4245,4245,4245,10,0.08290816326530615
2018-08-31,3955,4000,3955,4000,310,-0.05771495877502941
2018-09-03,3870,3870,3870,3870,300,-0.03249999999999997
2018-09-04,4230,4230,3290,4185,3841,0.08139534883720922
2018-09-05,3915,3915,3915,3915,305,-0.06451612903225812
2018-09-06,3330,3915,3330,3350,12,-0.14431673052362703
2018-09-07,3845,3850,3305,3305,16,-0.013432835820895495
2018-09-10,3795,3800,3795,3800,51,0.1497730711043872
2018-09-11,4240,4240,3230,3230,278,-0.15000000000000002
2018-09-12,3700,3700,3300,3700,19,0.1455108359133126
2018-09-13,4250,4250,3300,3300,6,-0.10810810810810811
2018-09-14,3300,3790,3300,3760,178,0.1393939393939394
2018-09-17,4240,4240,4240,4240,7,0.12765957446808507
2018-09-18,4235,4235,4235,4235,4,-0.001179245283018826
2018-09-19,3990,3990,3990,3990,300,-0.05785123966942152
2018-09-20,3990,4235,3395,4235,713,0.06140350877192979
2018-09-21,4215,4215,3600,3600,16,-0.14994096812278634
2018-09-27,4130,4130,3600,4130,194,0.14722222222222214
2018-09-28,4130,4130,3515,3550,1379,-0.1404358353510896
2018-10-01,3105,3995,3025,3960,2564,0.11549295774647894
2018-10-02,3370,3935,3370,3370,830,-0.148989898989899
2018-10-04,3875,3875,2870,2920,80,-0.13353115727002962
2018-10-05,3355,3355,3355,3355,10,0.148972602739726
2018-10-08,3850,3850,2890,3840,16,0.14456035767511177
2018-10-10,3615,3830,3615,3830,9310,-0.0026041666666666297
2018-10-11,3775,3775,3775,3775,300,-0.01436031331592691
2018-10-12,3500,3775,3400,3775,747,0.0
2018-10-15,3550,3550,3550,3550,300,-0.05960264900662249
2018-10-16,3500,3500,3500,3500,50,-0.014084507042253502
2018-10-17,3400,3700,3100,3500,5133,0.0
2018-10-18,4000,4000,2975,3350,2037,-0.042857142857142816
2018-10-19,3350,3350,3350,3350,20,0.0
2018-10-22,3350,3840,2850,2850,1632,-0.14925373134328357
2018-10-23,2840,3275,2815,3275,1884,0.14912280701754388
2018-10-24,3700,3700,2910,3100,19,-0.05343511450381677
2018-10-25,3500,3565,3200,3560,1309,0.1483870967741936
2018-10-26,3450,4040,3100,4040,2264,0.1348314606741574
2018-10-29,3600,4500,3500,3500,1643,-0.13366336633663367
2018-10-30,4000,4000,4000,4000,2,0.1428571428571428
2018-10-31,4300,4300,4300,4300,1,0.07499999999999996
2018-11-01,3700,4300,3700,4300,201,0.0
2018-11-02,4300,4300,4300,4300,1,0.0
2018-11-05,4300,4300,4300,4300,1,0.0
2018-11-06,3800,4300,3700,4300,604,0.0
2018-11-07,3965,4200,3965,4200,301,-0.023255813953488413
2018-11-08,3710,4200,3710,4200,301,0.0
2018-11-09,3710,4200,3700,4200,901,0.0
2018-11-12,4200,4200,4200,4200,0,0.0
2018-11-13,4190,4190,4190,4190,0,-0.0023809523809523725
2018-11-14,3690,4100,3680,4100,461,-0.021479713603818618
2018-11-15,3870,4100,3870,4100,410,0.0
2018-11-16,4000,4000,4000,4000,0,-0.024390243902439046
2018-11-19,4300,4300,3410,3410,401,-0.14749999999999996
2018-11-20,3900,3900,2960,3400,3372,-0.0029325513196480912
2018-11-21,3500,3600,3200,3600,1000,0.05882352941176472
2018-11-22,4000,4000,3300,4000,400,0.11111111111111116
2018-11-23,3400,3600,3400,3600,250,-0.09999999999999998
2018-11-26,3495,3495,3495,3495,300,-0.029166666666666674
2018-11-27,3100,3285,3050,3285,2791,-0.06008583690987124
2018-11-28,3100,3285,3100,3285,401,0.0
2018-11-29,3100,3285,3100,3285,291,0.0
2018-11-30,3285,3285,3050,3250,11501,-0.010654490106544956
2018-12-03,3050,3205,3050,3195,1454,-0.01692307692307693
2018-12-04,3130,3130,3130,3130,600,-0.020344287949921713
2018-12-05,3125,3125,3125,3125,285,-0.0015974440894568342
2018-12-06,3120,3120,3120,3120,0,-0.0016000000000000458
2018-12-07,3120,3120,2750,3120,1895,0.0
2018-12-10,3120,3120,3120,3120,0,0.0
2018-12-11,2980,2980,2980,2980,0,-0.04487179487179482
2018-12-12,3085,3290,2895,3290,673,0.10402684563758391
2018-12-13,3290,3290,3290,3290,68005,0.0
2018-12-14,3105,3105,3105,3105,400,-0.05623100303951367
2018-12-17,3105,3105,3105,3105,0,0.0
2018-12-18,3150,3570,3150,3280,361,0.056360708534621606
2018-12-19,2880,3280,2880,3280,1010,0.0
2018-12-20,3080,3080,3080,3080,400,-0.060975609756097615
2018-12-21,2930,3100,2930,3100,287,0.006493506493506551
2018-12-24,2925,2925,2925,2925,400,-0.056451612903225756
2018-12-26,2925,2925,2925,2925,0,0.0
2018-12-27,2925,2925,2925,2925,0,0.0
2018-12-28,2925,2925,2925,2925,0,0.0
2019-01-02,2930,2930,2930,2930,0,0.0017094017094017033
2019-01-03,2930,2930,2930,2930,350,0.0
2019-01-04,3365,3365,3365,3365,10,0.1484641638225257
2019-01-07,3360,3360,3360,3360,0,-0.0014858841010401136
2019-01-08,3350,3350,3350,3350,0,-0.0029761904761904656
2019-01-09,3335,3335,3335,3335,0,-0.004477611940298498
2019-01-10,3335,3335,3335,3335,0,0.0
2019-01-11,2990,2990,2990,2990,990,-0.10344827586206895
2019-01-14,3000,3000,2980,2980,900,-0.0033444816053511683
2019-01-15,2980,3100,2805,3100,320,0.04026845637583887
2019-01-16,3000,3195,2635,3190,970,0.029032258064516148
2019-01-17,3100,3100,3100,3100,0,-0.028213166144200663
2019-01-18,3000,3000,3000,3000,0,-0.032258064516129004
2019-01-21,3150,3150,2600,2600,1523,-0.1333333333333333
2019-01-22,2940,2940,2220,2935,1904,0.12884615384615383
2019-01-23,3295,3295,3295,3295,10,0.12265758091993195
2019-01-24,2990,3300,2990,3300,700,0.0015174506828528056
2019-01-25,2805,3200,2805,3100,1450,-0.06060606060606055
2019-01-28,2990,3100,2990,3100,259,0.0
2019-01-29,3095,3095,3095,3095,1000,-0.001612903225806428
2019-01-30,2650,3045,2650,3045,841,-0.016155088852988664
2019-01-31,2825,2985,2825,2985,750,-0.019704433497536922
2019-02-01,2980,2980,2980,2980,0,-0.0016750418760469454
2019-02-07,2850,2850,2850,2850,0,-0.043624161073825496
2019-02-08,3000,3000,3000,3000,150,0.05263157894736836
2019-02-11,2850,2850,2850,2850,10,-0.050000000000000044
2019-02-12,2900,2900,2900,2900,1,0.01754385964912286
2019-02-13,2900,2900,2900,2900,1,0.0
2019-02-14,2900,2900,2900,2900,1,0.0
2019-02-15,3030,3030,3030,3030,3,0.04482758620689653
2019-02-18,2975,2975,2975,2975,400,-0.018151815181518205
2019-02-19,2550,2950,2550,2555,4808,-0.14117647058823535
2019-02-20,2900,2900,2900,2900,5,0.13502935420743634
2019-02-21,3100,3100,3100,3100,5,0.06896551724137923
2019-02-22,2635,2635,2635,2635,822,-0.15000000000000002
2019-02-25,3000,3000,3000,3000,5,0.13851992409867164
2019-02-26,2750,2750,2700,2700,102,-0.09999999999999998
2019-02-27,3100,3100,2800,2800,2,0.03703703703703698
2019-02-28,2600,2600,2500,2500,882,-0.1071428571428571
2019-03-04,2850,2850,2850,2850,10,0.1399999999999999
2019-03-05,3200,3200,2900,2900,2,0.01754385964912286
2019-03-06,3300,3300,2900,2900,2,0.0
2019-03-07,2900,3290,2850,3290,7,0.1344827586206896
2019-03-08,2900,2900,2800,2800,2,-0.14893617021276595
2019-03-11,2380,2380,2380,2380,16,-0.15000000000000002
2019-03-12,2055,2640,2055,2100,938,-0.11764705882352944
2019-03-13,2405,2405,2405,2405,10,0.14523809523809517
2019-03-14,2400,2695,2400,2695,260,0.12058212058212048
2019-03-15,3000,3000,2500,2980,21,0.10575139146567714
2019-03-18,3290,3290,2885,2885,6,-0.03187919463087252
2019-03-19,2900,2900,2500,2700,7,-0.06412478336221838
2019-03-20,2700,2700,2700,2700,0,0.0
2019-03-21,3100,3100,2300,2750,430,0.0185185185185186
2019-03-22,3100,3100,2500,3090,21,0.12363636363636354
2019-03-25,3150,3150,3150,3150,10,0.01941747572815533
2019-03-26,2700,2700,2700,2700,1,-0.1428571428571429
2019-03-27,2500,2500,2500,2500,1,-0.07407407407407407
2019-03-28,2365,2365,2365,2365,500,-0.05400000000000005
2019-03-29,2700,2700,2700,2700,10,0.14164904862579286
2019-04-01,2550,2550,2550,2550,400,-0.05555555555555558
2019-04-02,2500,2500,2500,2500,1,-0.019607843137254943
2019-04-03,2850,2850,2850,2850,5,0.1399999999999999
2019-04-04,2500,2500,2500,2500,1,-0.1228070175438597
2019-04-05,2800,2800,2800,2800,10,0.1200000000000001
2019-04-08,2630,2630,2630,2630,400,-0.06071428571428572
2019-04-09,2930,2930,2930,2930,5,0.11406844106463887
2019-04-10,2500,2500,2500,2500,1,-0.14675767918088733
2019-04-11,2800,2800,2125,2430,4713,-0.028000000000000025
2019-04-12,2695,2695,2675,2675,6,0.10082304526748964
2019-04-15,2970,2970,2970,2970,5,0.11028037383177569
2019-04-16,2545,3395,2545,3395,2,0.14309764309764317
2019-04-17,2890,2890,2890,2890,300,-0.14874815905743743
2019-04-18,2465,2465,2465,2465,1,-0.1470588235294118
2019-04-19,2305,2440,2110,2440,503,-0.010141987829614618
2019-04-22,2390,2390,2390,2390,17,-0.020491803278688492
2019-04-23,2300,2300,2300,2300,500,-0.03765690376569042
2019-04-24,2255,2390,2255,2390,501,0.03913043478260869
2019-04-25,2310,2310,2310,2310,500,-0.03347280334728031
2019-04-26,2595,2595,2265,2400,502,0.03896103896103886
2019-04-29,2255,2255,2255,2255,497,-0.060416666666666674
2019-04-30,2550,2550,2550,2550,1,0.13082039911308208
2019-05-02,2265,2265,2265,2265,500,-0.11176470588235299
2019-05-03,2140,2140,2140,2140,192,-0.05518763796909487
2019-05-07,2140,2140,2140,2140,302,0.0
2019-05-08,2140,2140,2140,2140,0,0.0
2019-05-09,2100,2100,2100,2100,0,-0.01869158878504673
2019-05-10,2100,2100,2100,2100,500,0.0
2019-05-13,2100,2100,2100,2100,0,0.0
2019-05-14,2100,2100,2100,2100,0,0.0
2019-05-15,2050,2050,2050,2050,0,-0.023809523809523836
2019-05-16,1935,1935,1935,1935,551,-0.056097560975609806
2019-05-17,2155,2155,2155,2155,1,0.11369509043927639
2019-05-20,2350,2350,2350,2350,1,0.09048723897911826
2019-05-21,2650,2650,2650,2650,1,0.12765957446808507
2019-05-22,2455,2455,2255,2255,634,-0.14905660377358487
2019-05-23,2115,2115,2115,2115,500,-0.06208425720620847
2019-05-24,2115,2115,2115,2115,100,0.0
2019-05-27,2250,2250,2250,2250,1,0.06382978723404253
2019-05-28,2250,2250,2250,2250,0,0.0
2019-05-29,2490,2490,2490,2490,1,0.10666666666666669
2019-05-30,2335,2335,2335,2335,500,-0.06224899598393574
2019-05-31,2335,2335,2335,2335,0,0.0
2019-06-03,2335,2335,2335,2335,0,0.0
2019-06-04,2330,2330,2330,2330,0,-0.0021413276231263545
2019-06-05,2265,2265,2265,2265,500,-0.027896995708154515
2019-06-07,2265,2265,2265,2265,496,0.0
2019-06-10,2265,2265,2265,2265,0,0.0
2019-06-11,2265,2265,2265,2265,0,0.0
2019-06-12,2140,2140,2140,2140,500,-0.05518763796909487
2019-06-13,2140,2140,2140,2140,0,0.0
2019-06-14,2140,2140,2140,2140,0,0.0
2019-06-17,2350,2350,2350,2350,1,0.0981308411214954
2019-06-18,2350,2350,2350,2350,0,0.0
2019-06-19,2365,2365,2365,2365,0,0.006382978723404209
2019-06-20,2365,2365,2365,2365,0,0.0
2019-06-21,2360,2360,2360,2360,0,-0.0021141649048626032
2019-06-24,2360,2360,2360,2360,0,0.0
2019-06-25,2360,2360,2360,2360,0,0.0
2019-06-26,2410,2410,2410,2410,500,0.021186440677966045
2019-06-27,2660,2660,2660,2660,1,0.10373443983402497
2019-06-28,2660,2660,2660,2660,100,0.0
2019-07-01,2660,2660,2660,2660,10,0.0
2019-07-02,2660,2660,2660,2660,0,0.0
2019-07-03,2510,2510,2510,2510,400,-0.05639097744360899
2019-07-04,2550,2550,2550,2550,0,0.015936254980079667
2019-07-05,2550,2550,2550,2550,0,0.0
2019-07-08,2750,2750,2750,2750,1,0.07843137254901955
2019-07-09,2745,2745,2745,2745,0,-0.0018181818181818299
2019-07-10,2635,2635,2635,2635,400,-0.04007285974499086
