Date,Open,High,Low,Close,Volume,Change
2021-09-13,21015,21015,21015,21015,0,
2021-09-14,21770,21825,21770,21825,9,0.03854389721627416
2021-09-15,21595,21740,21575,21740,15,-0.0038946162657502725
2021-09-16,21460,21460,21395,21395,15,-0.015869365225390952
2021-09-17,23200,23200,23200,23200,0,0.08436550595933623
2021-09-23,23815,23815,23815,23815,0,0.026508620689655205
2021-09-24,23585,23585,23585,23585,0,-0.009657778710896459
2021-09-27,23815,23815,23815,23815,0,0.009751960992156139
2021-09-28,23995,23995,23995,23995,0,0.007558261599831972
2021-09-29,24375,24375,24375,24375,0,0.015836632631798242
2021-09-30,25960,25960,25960,25960,30,0.06502564102564112
2021-10-01,24730,24795,24730,24795,458,-0.04487673343605547
