Date,Open,High,Low,Close,Volume,Change
2018-04-27,1135,1135,965,965,17845,
2018-04-30,831,831,821,821,6032,-0.14922279792746118
2018-05-02,698,923,698,699,18159,-0.14859926918392208
2018-05-03,605,770,595,621,13500,-0.11158798283261806
2018-05-04,550,657,540,632,4226,0.017713365539452575
2018-05-08,699,699,538,595,23546,-0.05854430379746833
2018-05-09,598,679,520,679,11142,0.14117647058823524
2018-05-10,747,747,695,697,3178,0.026509572901325384
2018-05-11,600,644,600,644,54208,-0.07604017216642756
2018-05-14,643,643,640,640,520,-0.006211180124223614
2018-05-15,600,601,544,600,39355,-0.0625
2018-05-16,510,633,510,633,16463,0.05499999999999994
2018-05-17,539,545,539,545,512,-0.13902053712480256
2018-05-18,623,623,465,466,30,-0.14495412844036693
2018-05-21,397,535,397,535,54,0.148068669527897
2018-05-23,470,615,470,615,221,0.14953271028037385
2018-05-24,542,634,523,634,7369,0.030894308943089532
2018-05-25,539,620,539,610,1172,-0.03785488958990535
2018-05-28,620,620,519,559,2616,-0.08360655737704914
2018-05-29,476,550,476,530,22152,-0.051878354203935606
2018-05-30,451,529,451,500,32345,-0.05660377358490565
2018-05-31,425,460,425,460,33504,-0.07999999999999996
2018-06-01,391,420,391,420,60487,-0.08695652173913049
2018-06-04,358,480,358,480,1051,0.1428571428571428
2018-06-05,552,552,408,545,7179,0.13541666666666674
2018-06-07,600,600,464,587,1968,0.07706422018348613
2018-06-08,670,670,499,599,2006,0.020442930153321992
2018-06-11,510,510,510,510,1009,-0.1485809682804674
2018-06-12,434,540,434,490,2843,-0.039215686274509776
2018-06-14,480,490,417,470,5683,-0.04081632653061229
2018-06-15,410,500,400,490,20728,0.042553191489361764
2018-06-18,417,535,417,534,2507,0.0897959183673469
2018-06-19,454,454,454,454,400,-0.14981273408239704
2018-06-20,522,522,386,500,43686,0.1013215859030836
2018-06-21,425,500,425,425,487,-0.15000000000000002
2018-06-22,362,470,362,420,34666,-0.0117647058823529
2018-06-25,357,482,357,482,22636,0.14761904761904754
2018-06-26,410,500,410,500,913,0.03734439834024905
2018-06-27,425,497,425,497,13191,-0.006000000000000005
2018-06-28,423,497,423,497,101,0.0
2018-06-29,423,488,423,488,13610,-0.01810865191146882
2018-07-02,415,415,415,415,8495,-0.14959016393442626
2018-07-03,353,399,353,353,139327,-0.14939759036144573
2018-07-04,301,399,301,399,115602,0.13031161473087827
2018-07-05,340,397,340,395,7943,-0.010025062656641603
2018-07-06,350,350,336,336,3548,-0.14936708860759496
2018-07-09,291,385,291,385,17,0.14583333333333326
2018-07-10,328,420,328,420,602,0.09090909090909083
2018-07-11,357,417,357,417,3272,-0.0071428571428571175
2018-07-12,355,418,355,416,2782,-0.0023980815347721673
2018-07-13,354,409,354,409,214,-0.016826923076923128
2018-07-16,348,418,348,418,1720,0.022004889975550057
2018-07-17,399,399,399,399,0,-0.045454545454545414
2018-07-18,340,414,340,412,3672,0.032581453634085156
2018-07-19,351,360,351,360,208,-0.12621359223300976
2018-07-20,306,410,306,320,21561,-0.11111111111111116
2018-07-23,301,368,272,367,237638,0.1468750000000001
2018-07-24,312,312,312,312,2031,-0.14986376021798364
2018-07-25,266,344,266,344,78,0.10256410256410264
2018-07-26,293,354,293,354,870,0.029069767441860517
2018-07-27,301,354,301,354,348,0.0
2018-07-30,301,354,301,354,4010,0.0
2018-07-31,301,350,301,350,561,-0.011299435028248594
2018-08-01,298,348,298,344,2922,-0.017142857142857126
2018-08-02,293,350,293,310,2836,-0.09883720930232553
2018-08-03,264,300,264,264,11277,-0.1483870967741936
2018-08-06,280,290,229,290,1549,0.0984848484848484
2018-08-07,309,309,250,300,206,0.034482758620689724
2018-08-08,299,300,262,299,4300,-0.0033333333333332993
2018-08-09,255,296,255,296,4693,-0.010033444816053505
2018-08-10,252,293,252,293,17403,-0.010135135135135087
2018-08-13,250,289,250,289,517,-0.013651877133105783
2018-08-14,246,289,246,289,5147,0.0
2018-08-16,288,288,288,288,0,-0.0034602076124568004
2018-08-17,289,331,246,329,1004,0.14236111111111116
2018-08-20,280,325,280,325,205,-0.012158054711246202
2018-08-21,325,328,325,328,800,0.009230769230769154
2018-08-22,313,313,313,313,398,-0.04573170731707321
2018-08-23,318,330,318,330,14720,0.054313099041533475
2018-08-24,330,344,330,344,953,0.042424242424242475
2018-08-27,328,328,328,328,266,-0.046511627906976716
2018-08-28,328,328,328,328,5,0.0
2018-08-29,327,327,327,327,0,-0.0030487804878048808
2018-08-30,324,324,324,324,5,-0.00917431192660545
2018-08-31,329,330,328,330,8811,0.0185185185185186
2018-09-03,343,343,343,343,5,0.039393939393939315
2018-09-04,344,344,344,344,1185,0.00291545189504383
2018-09-05,344,344,344,344,2020,0.0
2018-09-06,343,343,343,343,19,-0.0029069767441860517
2018-09-07,340,340,340,340,0,-0.008746355685131157
2018-09-10,339,339,330,330,1503,-0.02941176470588236
2018-09-11,343,343,343,343,659,0.039393939393939315
2018-09-12,344,344,292,339,1343,-0.011661807580174877
2018-09-13,339,339,300,339,662,0.0
2018-09-14,289,344,289,339,18,0.0
2018-09-17,342,342,289,342,17,0.008849557522123908
2018-09-18,342,342,342,342,0,0.0
2018-09-19,344,344,310,344,1169,0.005847953216374213
2018-09-20,300,344,300,344,1270,0.0
2018-09-21,343,343,343,343,0,-0.0029069767441860517
2018-09-27,344,344,292,341,26,-0.005830903790087438
2018-09-28,343,343,342,342,878,0.0029325513196480912
2018-10-01,339,339,339,339,0,-0.00877192982456143
2018-10-02,338,338,338,338,0,-0.002949852507374673
2018-10-04,340,342,340,342,539,0.01183431952662728
2018-10-05,343,343,343,343,5,0.0029239766081872176
2018-10-08,343,343,343,343,1,0.0
2018-10-10,343,349,343,349,5835,0.017492711370262315
2018-10-11,343,343,343,343,1653,-0.017191977077363862
2018-10-12,343,343,343,343,0,0.0
2018-10-15,343,344,343,344,438,0.00291545189504383
2018-10-16,344,344,344,344,0,0.0
2018-10-17,345,345,345,345,5,0.0029069767441860517
2018-10-18,344,344,344,344,0,-0.0028985507246376274
2018-10-19,345,345,344,344,5006,0.0
2018-10-22,343,343,343,343,0,-0.0029069767441860517
2018-10-23,292,344,292,342,836,-0.002915451895043719
2018-10-24,344,345,344,345,7500,0.00877192982456143
2018-10-25,344,344,344,344,0,-0.0028985507246376274
2018-10-26,345,345,344,345,835,0.0029069767441860517
2018-10-29,345,349,345,349,1997,0.011594202898550732
2018-10-30,349,349,349,349,0,0.0
2018-10-31,349,349,349,349,5,0.0
2018-11-01,349,349,349,349,0,0.0
2018-11-02,349,349,349,349,0,0.0
2018-11-05,348,348,348,348,144,-0.002865329512893977
2018-11-06,349,349,349,349,5,0.002873563218390718
2018-11-07,349,349,349,349,1,0.0
2018-11-08,348,348,348,348,0,-0.002865329512893977
2018-11-09,347,347,347,347,0,-0.002873563218390829
2018-11-12,349,349,348,348,292,0.0028818443804035088
2018-11-13,349,349,349,349,5,0.002873563218390718
2018-11-14,349,349,349,349,5,0.0
2018-11-15,349,349,349,349,5,0.0
2018-11-16,346,346,346,346,0,-0.008595988538681931
2018-11-19,348,348,348,348,5,0.005780346820809301
2018-11-20,346,346,346,346,0,-0.005747126436781658
2018-11-21,345,345,345,345,0,-0.0028901734104046506
2018-11-22,347,347,347,347,5,0.005797101449275255
2018-11-23,346,346,346,346,0,-0.0028818443804035088
2018-11-26,347,357,295,357,1094,0.03179190751445082
2018-11-27,357,357,350,350,28,-0.019607843137254943
2018-11-28,397,397,298,396,22,0.13142857142857145
2018-11-29,397,397,337,396,11,0.0
2018-11-30,397,397,397,397,5,0.002525252525252597
2018-12-03,395,395,395,395,0,-0.005037783375314908
2018-12-04,397,397,397,397,5,0.005063291139240533
2018-12-05,396,396,396,396,0,-0.0025188916876573986
2018-12-06,396,396,396,396,25,0.0
2018-12-07,397,397,397,397,5,0.002525252525252597
2018-12-10,397,397,397,397,5,0.0
2018-12-11,395,395,395,395,0,-0.005037783375314908
2018-12-12,397,397,397,397,5,0.005063291139240533
2018-12-13,397,397,397,397,5,0.0
2018-12-14,397,397,397,397,5,0.0
2018-12-17,397,397,397,397,5,0.0
2018-12-18,397,397,397,397,5,0.0
2018-12-19,397,397,397,397,5,0.0
2018-12-20,397,397,397,397,5,0.0
2018-12-21,397,397,397,397,5,0.0
2018-12-24,393,393,393,393,0,-0.010075566750629705
2018-12-26,451,451,451,451,2,0.1475826972010179
2018-12-27,451,451,451,451,3,0.0
2018-12-28,384,450,384,450,8,-0.0022172949002217113
2019-01-02,489,489,383,489,418,0.08666666666666667
2019-01-03,512,513,416,509,360,0.04089979550102241
2019-01-04,539,539,433,538,333,0.056974459724950854
2019-01-07,618,618,458,508,123,-0.055762081784386575
2019-01-08,580,580,580,580,10,0.1417322834645669
2019-01-09,493,580,493,580,1015,0.0
2019-01-10,576,576,576,576,0,-0.006896551724137945
2019-01-11,580,580,490,580,106,0.00694444444444442
2019-01-14,600,600,600,600,5,0.034482758620689724
2019-01-15,600,600,600,600,5,0.0
2019-01-16,510,598,510,598,91,-0.0033333333333332993
2019-01-17,509,600,509,600,52,0.0033444816053511683
2019-01-18,600,600,600,600,5,0.0
2019-01-21,629,629,510,622,11,0.036666666666666625
2019-01-22,629,629,629,629,5,0.0112540192926045
2019-01-23,535,600,535,600,55,-0.04610492845786962
2019-01-24,630,630,630,630,5,0.050000000000000044
2019-01-25,536,629,536,629,5250,-0.0015873015873015817
2019-01-28,630,630,630,630,5,0.0015898251192367763
2019-01-29,626,626,626,626,0,-0.006349206349206327
