Date,Open,High,Low,Close,Volume,Change
2021-07-30,10040,10040,9910,9920,4293,
2021-08-02,9950,9995,9905,9995,4387,0.007560483870967749
2021-08-03,10015,10030,9955,10030,2960,0.0035017508754378035
2021-08-04,10045,10140,10030,10140,2200,0.010967098703888345
2021-08-05,10150,10195,10125,10145,2495,0.0004930966469427478
2021-08-06,10160,10180,10110,10145,1089,0.0
2021-08-09,10130,10150,10080,10100,964,-0.004435682602267121
2021-08-10,10110,10110,10050,10060,1872,-0.003960396039603964
2021-08-11,10060,10095,10020,10025,52502,-0.0034791252485089075
2021-08-12,10020,10045,9980,10010,1337,-0.0014962593516208988
2021-08-13,9990,9990,9765,9865,2320,-0.014485514485514495
2021-08-17,9830,9845,9690,9705,53861,-0.016218955904713672
2021-08-18,9690,9775,9640,9755,584116,0.005151983513652647
2021-08-19,9690,9745,9540,9540,301641,-0.02203997949769354
2021-08-20,9555,9600,9360,9385,273296,-0.016247379454926603
2021-08-23,9920,9920,9435,9540,1370,0.01651571656899309
2021-08-24,9615,9700,9605,9685,3286,0.015199161425576424
2021-08-25,9715,9735,9620,9680,147488,-0.0005162622612286949
2021-08-26,9650,9700,9590,9610,1665,-0.00723140495867769
2021-08-27,9565,9700,9565,9630,250422,0.0020811654526535772
2021-08-30,9720,9720,9630,9670,382,0.004153686396677125
2021-08-31,9735,9855,9665,9855,3215,0.0191313340227508
2021-09-01,9875,9880,9820,9880,451,0.0025367833587011113
2021-09-02,9870,9870,9755,9760,757,-0.012145748987854255
2021-09-03,9795,9885,9795,9845,1325,0.008709016393442681
2021-09-06,9825,9885,9820,9855,1909,0.001015744032503818
2021-09-07,9830,9850,9800,9810,1185,-0.004566210045662156
2021-09-08,9775,9810,9725,9735,333,-0.007645259938837912
2021-09-09,9700,9750,9600,9600,1906,-0.013867488443759624
2021-09-10,9675,9695,9590,9680,381,0.008333333333333304
2021-09-13,9590,9675,9590,9640,662969,-0.004132231404958664
2021-09-14,9645,9720,9645,9670,1152,0.003112033195020736
2021-09-15,9715,9735,9665,9710,645,0.004136504653567741
2021-09-16,9735,9735,9640,9645,226063,-0.006694129763130774
2021-09-17,9650,9680,9600,9680,261,0.003628823224468558
2021-09-23,9675,9695,9580,9665,488,-0.0015495867768594573
2021-09-24,9720,9720,9630,9665,419,0.0
2021-09-27,9685,9740,9640,9705,23944,0.0041386445938955685
2021-09-28,9675,9685,9560,9565,2965,-0.014425553838227745
2021-09-29,9405,9460,9360,9445,3574,-0.01254573967590178
2021-09-30,9445,9560,9445,9525,62389,0.00847008999470611
2021-10-01,9505,9505,9370,9370,556,-0.016272965879265078
