Date,Open,High,Low,Close,Volume,Change
2018-05-08,6880,7910,6880,7910,2010,
2018-05-09,9090,9090,9090,9090,101,0.1491782553729457
2018-05-10,10450,10450,10450,10450,11,0.14961496149614972
2018-05-11,12000,12000,12000,12000,3,0.14832535885167464
2018-05-14,13800,13800,13250,13800,238448,0.1499999999999999
2018-05-15,14400,14450,12500,13400,102200,-0.02898550724637683
2018-05-16,13400,13400,12000,12450,48974,-0.07089552238805974
2018-05-17,13150,13150,11000,11500,58493,-0.07630522088353409
2018-05-18,11500,12000,10500,12000,31097,0.04347826086956519
2018-05-21,12000,12750,12000,12300,17890,0.02499999999999991
2018-05-23,12600,12800,12000,12250,19233,-0.004065040650406471
2018-05-24,13100,13100,11500,12250,15158,0.0
2018-05-25,12500,12500,11700,11950,15153,-0.024489795918367308
2018-05-28,12300,12300,11600,11800,19840,-0.012552301255230103
2018-05-29,12000,12000,11000,11000,20185,-0.06779661016949157
2018-05-30,11650,11650,10450,10450,34279,-0.050000000000000044
2018-05-31,10900,10900,10050,10500,32668,0.004784688995215225
2018-06-01,10550,10800,10350,10700,13421,0.01904761904761898
2018-06-04,10900,10900,10300,10700,11253,0.0
2018-06-05,10900,10900,10600,10700,14641,0.0
2018-06-07,10900,11000,10150,10500,23532,-0.01869158878504673
2018-06-08,10500,10500,9850,10000,22679,-0.04761904761904767
2018-06-11,10350,10350,10000,10100,4849,0.010000000000000009
2018-06-12,10700,10800,10150,10600,11584,0.04950495049504955
2018-06-14,10950,10950,10200,10650,5031,0.004716981132075526
2018-06-15,10800,10800,10300,10600,8361,-0.0046948356807511304
2018-06-18,10600,10700,10050,10100,5220,-0.047169811320754707
2018-06-19,10000,10750,9910,10300,6048,0.01980198019801982
2018-06-20,10900,10900,9990,10250,5716,-0.004854368932038833
2018-06-21,10300,10300,9920,9950,7900,-0.029268292682926855
2018-06-22,10500,10500,9800,10000,6053,0.005025125628140614
2018-06-25,10000,10000,9700,9980,6918,-0.0020000000000000018
2018-06-26,10600,10600,9700,9900,7977,-0.008016032064128265
2018-06-27,10100,10300,9810,10000,5792,0.010101010101010166
2018-06-28,10000,10000,9600,9850,4947,-0.015000000000000013
2018-06-29,10000,10250,9600,10200,8155,0.035532994923857864
2018-07-02,10600,10650,9800,9800,19262,-0.039215686274509776
2018-07-03,10000,10000,9550,9890,14158,0.009183673469387754
2018-07-04,10150,10150,9620,9900,5407,0.0010111223458038054
2018-07-05,10300,10300,9900,9970,8365,0.007070707070707005
2018-07-06,10300,10300,9900,10200,4739,0.02306920762286868
2018-07-09,10150,10150,9950,10000,2454,-0.019607843137254943
2018-07-10,10200,10200,9800,10000,16888,0.0
