Date,Open,High,Low,Close,Volume,Change
2021-04-08,2050,2055,2045,2045,1054264,
2021-04-09,2050,2065,2045,2060,126329,0.007334963325183352
2021-04-12,2060,2065,2050,2060,57289,0.0
2021-04-13,2060,2070,2055,2060,60070,0.0
2021-04-14,2060,2060,2050,2055,58295,-0.0024271844660194164
2021-04-15,2060,2060,2050,2050,58492,-0.0024330900243308973
2021-04-16,2050,2065,2045,2050,45433,0.0
2021-04-19,2045,2055,2045,2055,7994,0.0024390243902439046
2021-04-20,2055,2060,2050,2055,32949,0.0
2021-04-21,2050,2055,2050,2055,13469,0.0
2021-04-22,2050,2055,2050,2055,28017,0.0
2021-04-23,2055,2055,2050,2055,7200,0.0
2021-04-26,2050,2075,2050,2065,64924,0.0048661800486617945
2021-04-27,2065,2180,2065,2130,313833,0.0314769975786926
2021-04-28,2095,2150,2080,2100,84439,-0.014084507042253502
2021-04-29,2100,2190,2095,2180,196147,0.03809523809523818
2021-04-30,2160,2765,2120,2335,9899648,0.07110091743119273
2021-05-03,2375,2940,2320,2725,8971333,0.16702355460385432
2021-05-04,2600,2635,2275,2305,2922393,-0.15412844036697249
2021-05-06,2305,2395,2280,2290,944604,-0.006507592190889366
2021-05-07,2305,2330,2200,2215,669846,-0.03275109170305679
2021-05-10,2175,2230,2170,2210,333342,-0.0022573363431150906
2021-05-11,2205,2250,2205,2220,284294,0.004524886877828038
2021-05-12,2210,2250,2175,2180,204186,-0.018018018018018056
2021-05-13,2170,2240,2165,2215,195088,0.016055045871559592
2021-05-14,2215,2215,2170,2180,157147,-0.015801354401805856
2021-05-17,2185,2210,2155,2170,105944,-0.004587155963302725
2021-05-18,2170,2170,2120,2150,164553,-0.009216589861751112
2021-05-20,2140,2170,2115,2130,91173,-0.009302325581395321
2021-05-21,2125,2170,2125,2150,59795,0.009389671361502261
2021-05-24,2150,2280,2130,2195,408037,0.020930232558139528
2021-05-25,2205,2330,2190,2200,1948928,0.002277904328018332
2021-05-26,2590,2860,2315,2860,5394111,0.30000000000000004
2021-05-27,3210,3715,2930,3715,14401425,0.29895104895104896
2021-05-28,3930,4825,3920,4530,9849541,0.21938088829071334
2021-05-31,4530,5490,4120,5130,6641055,0.13245033112582782
2021-06-01,5490,6040,3600,3600,6006319,-0.29824561403508776
2021-06-02,3410,3500,2810,2975,2359286,-0.17361111111111116
2021-06-03,2975,3210,2860,3050,1569717,0.025210084033613356
2021-06-04,2945,2980,2845,2880,413151,-0.05573770491803276
2021-06-07,2755,2875,2535,2615,543479,-0.09201388888888884
2021-06-08,2660,2700,2435,2590,275912,-0.009560229445506718
2021-06-09,2530,2720,2440,2670,584632,0.030888030888030826
2021-06-10,2740,2750,2455,2530,305103,-0.05243445692883897
2021-06-11,2490,2530,2400,2455,241240,-0.029644268774703608
2021-06-14,2645,3190,2500,3190,5001180,0.29938900203665986
2021-06-15,3045,3345,2760,2870,4411407,-0.10031347962382442
2021-06-16,2845,2845,2645,2820,1242164,-0.017421602787456414
2021-06-17,2795,3410,2690,3135,5406801,0.11170212765957444
2021-06-18,3060,4075,2910,4075,11965009,0.29984051036682624
2021-06-21,4400,4400,3260,3260,4566347,-0.19999999999999996
2021-06-22,3160,3175,2845,3020,1850052,-0.07361963190184051
2021-06-23,2955,2980,2780,2850,513321,-0.056291390728476776
2021-06-24,2790,2870,2730,2745,404457,-0.0368421052631579
2021-06-25,2870,2990,2760,2775,745035,0.010928961748633892
