Date,Open,High,Low,Close,Volume,Change
1990-01-03,1300,1300,1300,1300,600,
1990-01-04,1310,1360,1310,1360,3100,0.04615384615384621
1990-01-05,1360,1410,1360,1380,5600,0.014705882352941124
1990-01-06,1390,1430,1390,1420,2600,0.02898550724637672
1990-01-08,1450,1480,1450,1480,39600,0.04225352112676051
1990-01-09,1540,1540,1510,1540,64400,0.04054054054054057
1990-01-10,1560,1580,1510,1550,51700,0.006493506493506551
1990-01-11,1530,1550,1500,1520,44100,-0.01935483870967747
1990-01-12,1530,1530,1500,1520,12600,0.0
1990-01-13,1520,1520,1500,1500,1300,-0.013157894736842146
1990-01-15,1500,1500,1500,1500,300,0.0
1990-01-16,1450,1500,1440,1500,8400,0.0
1990-01-17,1490,1500,1450,1500,5300,0.0
1990-01-18,1460,1500,1460,1500,30600,0.0
1990-01-19,1470,1500,1470,1480,1000,-0.013333333333333308
1990-01-20,1430,1490,1430,1480,7900,0.0
1990-01-22,1500,1530,1490,1500,13500,0.013513513513513598
1990-01-23,1490,1490,1460,1480,11100,-0.013333333333333308
1990-01-24,1490,1490,1460,1490,19400,0.006756756756756799
1990-01-25,1500,1530,1480,1520,54200,0.020134228187919545
1990-01-29,1530,1540,1520,1530,36800,0.006578947368421018
1990-01-30,1540,1610,1540,1610,116600,0.05228758169934644
1990-01-31,1630,1690,1600,1690,236700,0.049689440993788914
1990-02-01,1690,1690,1650,1650,78500,-0.023668639053254448
1990-02-02,1630,1670,1620,1630,44500,-0.012121212121212088
1990-02-03,1630,1630,1580,1620,1700,-0.006134969325153339
1990-02-05,1620,1620,1590,1590,9500,-0.01851851851851849
1990-02-06,1590,1600,1590,1600,47500,0.0062893081761006275
1990-02-07,1620,1620,1580,1590,11400,-0.006249999999999978
1990-02-08,1580,1600,1580,1600,19000,0.0062893081761006275
1990-02-09,1620,1650,1610,1650,50400,0.03125
1990-02-10,1660,1670,1640,1640,32400,-0.0060606060606061
