Date,Open,High,Low,Close,Volume,Change
2021-07-30,10030,10030,9935,9940,3333,
2021-08-02,9970,9990,9910,9990,1372,0.005030181086519203
2021-08-03,10015,10025,9950,10025,25960,0.003503503503503591
2021-08-04,10045,10140,10020,10140,30594,0.011471321695760706
2021-08-05,10150,10185,10120,10130,2843,-0.0009861932938856066
2021-08-06,10155,10175,10095,10120,3067,-0.000987166831194486
2021-08-09,10090,10115,10050,10085,660,-0.0034584980237154506
2021-08-10,10065,10065,9980,10000,1527,-0.008428358948934012
2021-08-11,10320,10320,9935,9955,1002913,-0.0044999999999999485
2021-08-12,9955,9970,9900,9915,116618,-0.004018081366147674
2021-08-13,9900,9900,9685,9775,450012,-0.014120020171457415
2021-08-17,9780,9780,9625,9645,1331864,-0.013299232736572852
2021-08-18,9635,9730,9575,9665,1656092,0.0020736132711249855
2021-08-19,9610,9670,9465,9465,753294,-0.02069322296947751
2021-08-20,9480,9540,9285,9310,12598,-0.01637612255678822
2021-08-23,9990,9990,9375,9455,3569,0.015574650912996812
2021-08-24,9545,9640,9545,9620,189,0.01745108408249596
2021-08-25,9665,9665,9580,9665,1325,0.004677754677754775
2021-08-26,9660,9710,9550,9560,19002,-0.010863942058975673
2021-08-27,9515,9635,9515,9575,44,0.001569037656903749
2021-08-30,9670,9670,9610,9625,856,0.005221932114882533
2021-08-31,9685,9805,9625,9800,1371,0.018181818181818077
2021-09-01,9825,9850,9750,9845,917,0.004591836734693988
2021-09-02,9845,9845,9750,9750,236,-0.00964956830878616
2021-09-03,9800,9850,9790,9835,204,0.008717948717948731
2021-09-06,9795,9860,9795,9860,5344,0.002541942043721379
2021-09-07,9890,9890,9790,9810,305,-0.005070993914807254
2021-09-08,9810,9825,9750,9775,783,-0.0035677879714577365
2021-09-09,9705,9780,9620,9620,2795,-0.015856777493606145
2021-09-10,9690,9715,9620,9715,225,0.009875259875259834
2021-09-13,9685,9745,9670,9710,240,-0.0005146680391148184
2021-09-14,9730,9825,9725,9775,363078,0.006694129763130885
2021-09-15,9755,9780,9720,9765,312,-0.001023017902813339
2021-09-16,9790,9790,9710,9710,187,-0.005632360471070186
2021-09-17,9725,9775,9695,9775,199,0.006694129763130885
2021-09-23,9750,9755,9670,9735,791,-0.004092071611253245
2021-09-24,9790,9790,9705,9725,175,-0.0010272213662043672
2021-09-27,9735,9765,9695,9740,14218,0.0015424164524422412
2021-09-28,9735,9755,9605,9620,330,-0.012320328542094416
2021-09-29,9465,9515,9405,9480,4115,-0.014553014553014498
2021-09-30,9495,9550,9480,9545,19218,0.006856540084388296
2021-10-01,9495,9495,9370,9370,1683,-0.01833420639078054
