Date,Open,High,Low,Close,Volume,Change
2021-01-28,31700,34650,26300,28700,12927407,
2021-01-29,29150,29450,24350,25050,1816955,-0.127177700348432
2021-02-01,24950,25700,23550,23850,1218458,-0.04790419161676651
2021-02-02,24000,24650,23550,24300,973148,0.018867924528301883
2021-02-03,24050,24250,22600,22700,888540,-0.06584362139917699
2021-02-04,22850,23050,21600,21650,522649,-0.04625550660792954
2021-02-05,21900,24050,21650,22050,1347033,0.018475750577367167
2021-02-08,21750,25300,21750,23500,1969050,0.06575963718820854
2021-02-09,23850,24800,23000,23350,828644,-0.006382978723404209
2021-02-10,23750,24600,23200,23400,1050597,0.0021413276231263545
2021-02-15,23900,24350,22550,22550,766182,-0.03632478632478631
2021-02-16,22750,22850,21650,21900,476976,-0.02882483370288247
2021-02-17,22000,22100,21050,21050,408293,-0.038812785388127824
2021-02-18,21250,21800,21000,21250,214824,0.009501187648456089
2021-02-19,21450,22250,21000,22050,327759,0.03764705882352937
2021-02-22,22150,22600,21250,21250,264660,-0.03628117913832196
2021-02-23,21200,21250,20350,20400,209900,-0.040000000000000036
2021-02-24,20450,23000,20050,20900,745003,0.02450980392156854
2021-02-25,21400,21600,20650,20650,220962,-0.011961722488038284
2021-02-26,20500,22400,20400,20450,708537,-0.009685230024213065
2021-03-02,20750,20950,20350,20400,156344,-0.0024449877750610804
2021-03-03,20250,21300,20200,21100,178785,0.03431372549019618
2021-03-04,20850,21150,20550,20650,93839,-0.021327014218009532
2021-03-05,20600,22100,20600,21000,462069,0.016949152542372836
2021-03-08,21350,22400,21100,21450,346580,0.021428571428571352
2021-03-09,21300,21950,20750,21100,146577,-0.01631701631701632
2021-03-10,21450,21450,20500,20500,123564,-0.028436018957345932
2021-03-11,20550,20950,20450,20800,81938,0.014634146341463428
2021-03-12,20850,21250,20650,21000,91975,0.009615384615384581
2021-03-15,21000,22250,20800,22000,265566,0.04761904761904767
2021-03-16,22600,22800,22000,22600,381104,0.027272727272727337
2021-03-17,22600,22600,21900,22150,161158,-0.019911504424778736
2021-03-18,22800,23900,22400,23650,876573,0.06772009029345383
2021-03-19,23350,24600,23100,23950,529033,0.012684989429175397
2021-03-22,23900,25350,23300,24600,424322,0.02713987473903967
2021-03-23,25150,25650,24200,25200,550579,0.024390243902439046
2021-03-24,24950,25500,24500,24950,231094,-0.009920634920634885
2021-03-25,24700,25350,23250,23650,298295,-0.05210420841683372
2021-03-26,23500,23900,22650,23850,202784,0.008456659619450413
2021-03-29,24000,24750,24000,24450,219250,0.02515723270440251
2021-03-30,24500,25000,24150,24700,178824,0.010224948875255713
2021-03-31,24750,25000,24150,24650,215934,-0.002024291497975672
2021-04-01,24900,24950,23900,24150,158771,-0.020283975659229236
2021-04-02,24300,24400,23500,23750,124839,-0.0165631469979296
2021-04-05,23750,23800,23300,23500,95532,-0.010526315789473717
2021-04-06,23500,23750,22950,22950,124482,-0.023404255319148914
2021-04-07,23000,23000,22000,22350,245332,-0.02614379084967322
2021-04-08,22350,22700,22200,22350,157415,0.0
2021-04-09,22450,23200,22450,23000,134926,0.029082774049216997
2021-04-12,23500,23750,23050,23700,127884,0.0304347826086957
2021-04-13,23650,24100,22800,23250,234854,-0.01898734177215189
2021-04-14,23200,23200,22700,22750,165214,-0.021505376344086002
2021-04-15,22700,24950,22500,22850,423587,0.00439560439560438
2021-04-16,22900,23050,22550,22650,132683,-0.008752735229759279
2021-04-19,22650,22650,22200,22250,125160,-0.017660044150110354
2021-04-20,22200,22250,21700,22000,127377,-0.011235955056179803
2021-04-21,21950,22300,21800,22050,111447,0.002272727272727204
2021-04-22,22150,22500,21700,21800,138469,-0.0113378684807256
2021-04-23,22050,22400,21750,21800,205525,0.0
2021-04-26,21900,21950,21250,21600,359084,-0.00917431192660545
2021-04-27,21650,22300,21550,22300,210099,0.03240740740740744
2021-04-28,22300,22850,22100,22350,206074,0.0022421524663676085
2021-04-29,22400,22600,21500,22400,161406,0.0022371364653244186
2021-04-30,22300,22500,21800,22000,124806,-0.017857142857142905
2021-05-03,21850,22300,21200,21300,154590,-0.03181818181818186
2021-05-04,21300,21350,20150,20450,203670,-0.039906103286385
2021-05-06,20350,21650,20050,21550,213916,0.05378973105134466
2021-05-07,21700,23400,21600,22550,370518,0.04640371229698381
2021-05-10,22650,23200,22600,22800,171900,0.011086474501108556
2021-05-11,22750,22800,22400,22750,74625,-0.002192982456140302
2021-05-12,22800,23400,22000,22400,104796,-0.01538461538461533
2021-05-13,21950,22200,21550,21950,59395,-0.0200892857142857
2021-05-14,22150,22200,21600,21850,44118,-0.004555808656036442
2021-05-17,21850,22000,21400,21750,51862,-0.004576659038901587
2021-05-18,21900,22400,21700,22200,65712,0.020689655172413834
2021-05-20,22000,22300,22000,22250,44615,0.0022522522522523403
2021-05-21,22450,22500,22000,22050,666741,-0.008988764044943864
2021-05-24,22200,22350,21850,22050,74956,0.0
2021-05-25,22250,22300,21650,21650,60747,-0.01814058956916098
2021-05-26,21500,21650,19400,20600,335064,-0.0484988452655889
2021-05-27,20350,20550,20000,20000,118719,-0.029126213592232997
2021-05-28,20100,20400,20000,20200,46815,0.010000000000000009
2021-05-31,20200,20200,19300,19750,263365,-0.022277227722772297
2021-06-01,19900,20150,19800,19900,66064,0.0075949367088608
2021-06-02,20050,20800,19600,20600,107985,0.035175879396984966
2021-06-03,20650,20650,20100,20300,80773,-0.014563106796116498
2021-06-04,20300,20550,20100,20300,47004,0.0
2021-06-07,20400,21000,20200,20650,107059,0.01724137931034475
2021-06-08,20650,21000,20300,20700,75019,0.002421307506053294
2021-06-09,20750,20850,20400,20400,37688,-0.01449275362318836
2021-06-10,20400,20700,20350,20400,36558,0.0
2021-06-11,20450,20600,20300,20400,31534,0.0
2021-06-14,20450,20500,20300,20400,32279,0.0
2021-06-15,20350,20650,20350,20450,28037,0.002450980392156854
2021-06-16,20550,20650,20450,20450,24456,0.0
2021-06-17,20450,20800,20450,20500,56608,0.0024449877750611915
2021-06-18,20500,20950,20500,20950,47536,0.02195121951219514
2021-06-21,21000,21100,20750,21000,56088,0.0023866348448686736
2021-06-22,21100,21350,21050,21150,64287,0.0071428571428571175
2021-06-23,21300,21300,21000,21250,87893,0.004728132387706863
2021-06-24,21250,21400,21100,21150,847702,-0.004705882352941226
2021-06-25,21350,21500,21050,21200,121482,0.0023640661938533203
2021-06-28,21350,21600,21200,21400,155979,0.009433962264151052
2021-06-29,20950,21050,20750,20900,84633,-0.02336448598130836
2021-06-30,20850,20950,20400,20650,98332,-0.011961722488038284
2021-07-01,20650,20650,20200,20350,111503,-0.014527845036319653
2021-07-02,20350,20550,20200,20300,65960,-0.002457002457002422
2021-07-05,20450,20550,20200,20400,68775,0.0049261083743843415
2021-07-06,20350,20550,20300,20450,57131,0.002450980392156854
2021-07-07,20650,20800,20250,20450,122134,0.0
2021-07-08,20450,20500,20050,20100,105127,-0.017114914425427896
2021-07-09,20000,20100,19750,19950,96406,-0.007462686567164201
2021-07-12,20000,20300,19850,20250,56144,0.015037593984962516
2021-07-13,20250,20450,20150,20350,55174,0.004938271604938205
