Date,Open,High,Low,Close,Volume,Change
2016-06-29,5060,5810,4310,5000,15932,
2016-06-30,4450,5000,4300,4845,5412,-0.031000000000000028
2016-07-01,4650,4950,4400,4945,2101,0.02063983488132104
2016-07-04,5000,5300,5000,5300,7391,0.07178968655207285
2016-07-05,5000,5200,4900,5000,1008,-0.05660377358490565
2016-07-06,5180,5180,4250,4995,10,-0.0010000000000000009
2016-07-07,4995,4995,4995,4995,1,0.0
2016-07-08,5000,5000,4750,5000,2403,0.0010010010010010895
2016-07-11,5000,5000,4500,4950,4477,-0.010000000000000009
2016-07-12,4500,4895,4500,4895,1027,-0.011111111111111072
2016-07-13,5000,5000,4900,4950,369,0.011235955056179803
2016-07-14,5000,5000,4800,4950,558,0.0
2016-07-15,4900,4995,4900,4995,1328,0.009090909090909038
2016-07-18,4950,4990,4940,4990,1001,-0.0010010010010009784
2016-07-19,4990,4990,4990,4990,115,0.0
2016-07-20,4980,4980,4980,4980,290,-0.002004008016032066
2016-07-21,4980,4980,4940,4950,3500,-0.0060240963855421326
2016-07-22,4930,4930,4920,4930,2302,-0.004040404040404066
2016-07-25,4995,5100,4950,5000,51201,0.014198782961460488
2016-07-26,5000,5000,5000,5000,1,0.0
2016-07-27,5000,5000,4980,4985,7,-0.0030000000000000027
2016-07-28,5000,5000,4990,5000,5131,0.0030090270812437314
2016-07-29,5000,5000,5000,5000,300,0.0
2016-08-01,4900,5000,4900,5000,1500,0.0
2016-08-02,4995,4995,4995,4995,200,-0.0010000000000000009
2016-08-03,5740,5740,5000,5000,900,0.0010010010010010895
2016-08-04,5750,5750,5000,5000,10991,0.0
2016-08-05,5750,5750,4900,5500,4102,0.10000000000000009
2016-08-08,5500,5500,5000,5000,2904,-0.09090909090909094
2016-08-09,5200,5200,5200,5200,1,0.040000000000000036
2016-08-10,5970,5970,5000,5300,1002,0.019230769230769162
2016-08-11,6090,6090,6090,6090,300,0.14905660377358498
2016-08-12,6000,6000,5180,5340,10005,-0.12315270935960587
2016-08-16,6110,6110,4980,5320,21578,-0.0037453183520599342
